ipo_id,name,name_key,market,symbol,sector,stage,underwriters,subscription_start,subscription_end,listing_date,price_band_low,price_band_high,offer_price,retail_competition_ratio_live,institutional_competition_ratio,allocation_ratio_retail,allocation_ratio_proportional,lockup_commitment_ratio,employee_subscription_ratio,employee_forfeit_ratio,circulating_shares_on_listing,circulating_shares_ratio_on_listing,existing_shareholder_ratio,total_offer_shares,new_shares,selling_shares,secondary_sale_ratio,post_listing_total_shares,current_price,day_change_pct,ma20,ma60,rsi14,forecast_date,ir_url,ir_title,ir_date,ir_pdf_url,ir_source_page,dart_receipt_no,dart_viewer_url,dart_report_nm,dart_filing_date,kind_url,notes,unusual_move_flag,volume_spike_ratio,unlock_date_15d,unlock_date_1m,unlock_date_3m,unlock_date_6m,unlock_date_1y,source,source_detail,last_refresh_ts
38_result_프로티나,프로티나,프로티나,,,,미분류,한국투자증권,,,,11000.0,14000.0,14000.0,,1199.2,,,8.11,,,,,,,,,,,,,,,,2025-07-08,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=4,2026-04-17
38_result_db금융스팩14호,디비금융스팩14호,db금융스팩14호,,,,미분류,DB증권,,,,2000.0,2000.0,2000.0,,1243.67,,,,,,,,,,,,,,,,,,,2025-07-07,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=4,2026-04-17
38_result_뉴로핏,뉴로핏,뉴로핏,,,,미분류,미래에셋증권,,,,11400.0,14000.0,14000.0,,1087.6,,,12.08,,,,,,,,,,,,,,,,2025-07-04,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=4,2026-04-17
38_result_ls스팩1호,LS스팩1호,ls스팩1호,,,,미분류,LS증권,,,,2000.0,2000.0,2000.0,,1254.36,,,,,,,,,,,,,,,,,,,2025-07-03,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=4,2026-04-17
38_result_도우인시스,도우인시스,도우인시스,,,,미분류,키움증권,,,,29000.0,32000.0,32000.0,,785.41,,,3.58,,,,,,,,,,,,,,,,2025-07-03,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=4,2026-04-17
38_result_아우토크립트,아우토크립트,아우토크립트,,,,미분류,대신증권,,,,18700.0,22000.0,22000.0,,995.34,,,5.28,,,,,,,,,,,,,,,,2025-06-24,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=4,2026-04-17
38_result_kb스팩32호,KB스팩32호,kb스팩32호,,,,미분류,KB증권,,,,2000.0,2000.0,2000.0,,1154.52,,,,,,,,,,,,,,,,,,,2025-06-18,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=4,2026-04-17
38_result_싸이닉솔루션,싸이닉솔루션,싸이닉솔루션,,,,미분류,대신증권,,,,4000.0,4700.0,4700.0,,1289.62,,,7.91,,,,,,,,,,,,,,,,2025-06-16,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=4,2026-04-17
38_result_뉴엔에이아이,뉴엔에이아이(구.알에스엔),뉴엔에이아이,,,,미분류,"NH투자증권,신한투자증권",,,,13000.0,15000.0,15000.0,,995.61,,,17.18,,,,,,,,,,,,,,,,2025-06-12,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=4,2026-04-17
38_result_대신밸류리츠,대신밸류리츠(유가),대신밸류리츠,,,,미분류,"대신증권,한국투자증권,삼성증권",,,,5000.0,5000.0,5000.0,,7.43,,,4.6,,,,,,,,,,,,,,,,2025-06-12,,,,,,,,,,,,,,,,,,,38,38-demand:https://www.38.co.kr/html/fund/?o=r1&page=4,2026-04-17
